,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
3745044,a52b404d4e46ed,db17e84e2d4cd1,cc5b14c9e37e95,0,1,86.73,0,0,2,69,1696,0,0,0.0,1459,squad-fpp,31,30,-1,0,0.0,0,0.0,0,0,261.0,2,1530,0.3667
2433301,1dcc04236ac1ec,5015555960a4d6,34d74eb8ee91d5,0,0,273.5,1,0,0,15,0,2,2,25.24,1451,duo,47,45,1493,0,499.5,0,0.0,0,0,2186.0,5,0,0.7609
4222790,3877c44e995fde,d1ae7de86f0a8d,3f6081b6e4c9ee,1,1,272.8,1,0,2,20,1000,2,2,11.43,1372,squad-fpp,28,28,0,1,0.0,0,0.0,0,0,536.9,2,1500,0.4815
3030409,de8e2d94b75da8,c6efc938311745,22acea504e6d4c,0,2,205.2,0,0,3,21,0,1,1,55.74,1904,squad,31,30,1483,0,6390.0,0,0.0,0,0,1559.0,5,0,0.9333
3702479,fb55c74a33927d,304cd15b8b5c5b,3a3924a284dbfa,0,0,0.0,0,0,0,78,0,0,0,0.0,1901,solo-fpp,97,92,1515,0,0.0,0,0.0,0,0,76.48,2,0,0.1875
4010122,db219472739f34,3badecc6f4cbcb,f897180afc397d,0,3,308.3,2,0,8,19,0,2,1,67.95,1922,duo,48,45,1460,0,0.0,0,0.0,0,0,2427.0,6,0,0.5319
1633109,7478f2f6023321,873f896595453a,fef07818c36483,0,0,37.58,0,0,1,71,0,0,0,0.0,1374,squad-fpp,27,27,1204,0,0.0,0,0.0,0,0,214.8,4,0,0.1923
2321931,b9bb55fc04f17d,9b47cf691cb228,3c9602d66af2ad,0,0,0.0,0,0,0,67,1274,0,0,0.0,1352,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,110.7,1,1557,0.2963
4218008,5b8eb54783eea7,5ebd65c95d8682,cb72ade9fc4029,0,0,55.42,0,0,0,83,0,0,0,0.0,1891,squad-fpp,28,28,1460,0,135.7,0,0.0,0,0,676.0,1,0,0.1111
2568465,1c91e60542259c,6e4307a8596025,9f469ee73cf99e,0,1,31.79,0,0,2,36,1052,1,1,6.513,1350,solo-fpp,98,97,-1,0,0.0,0,0.0,0,0,526.9,4,1514,0.5052
327922,945bda557dae4b,57d619fe31adb7,a03779a54b8f46,0,0,0.0,0,0,0,85,491,0,0,0.0,1949,squad,26,24,0,0,0.0,0,0.0,0,0,0.0,0,387,0.0
3944024,596e8290704a01,8aead23a757423,1cb8b2303a03e6,1,5,1478.0,9,5,6,1,0,13,3,40.99,1322,squad,28,28,1636,0,0.0,0,0.0,0,0,1902.0,3,0,0.9259
3167715,7c14cc33fc1425,fe008d04562fea,f6dcc32dc2d6b1,0,0,12.96,0,0,0,91,0,0,0,0.0,1970,squad-fpp,26,25,1500,0,0.0,0,0.0,0,0,35.11,0,0,0.04
2627293,07742b5cb4bc51,454c562ff6a77d,a8292b422d3f1c,0,1,0.0,0,0,2,50,991,0,0,0.0,1885,squad-fpp,29,27,-1,0,420.7,0,0.0,0,0,3276.0,7,1490,0.7143
1328245,63e374be5709eb,09f8406b35aaec,fd8b1af58a4dd5,0,0,0.0,0,0,0,80,0,0,0,0.0,1921,solo,95,93,1500,0,0.0,0,0.0,0,0,143.3,2,0,0.1809
384198,862cd82d86c005,e8411ca6137a64,fa3d345276f523,0,6,58.33,0,0,0,47,1000,0,0,0.0,1435,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,2934.0,5,1500,0.7778
3230851,7f9399af663f00,72724376360e2d,970b99b6f39123,0,0,4.243,0,0,0,52,994,0,0,0.0,1810,duo,40,40,-1,0,295.1,0,0.0,0,0,1113.0,4,1495,0.4359
3746100,64c819d55ca441,46898fa6ac94ba,11496223e2cf47,1,0,156.8,0,1,5,22,0,1,1,8.343,1974,solo,96,90,1617,0,0.0,0,0.0,0,0,758.9,7,0,0.6105
1144181,71e5082779e229,aa8e2ba1f9784e,4f7b9f2dbed9c0,0,1,126.0,0,1,1,31,1403,1,1,96.02,1176,duo-fpp,47,47,-1,0,0.0,0,0.0,0,0,2024.0,3,1511,0.7174
1061865,ad7b2a3ed06a5e,b602d1e9fde208,74f216129b4da4,0,0,74.11,0,0,0,20,1338,2,1,18.52,1976,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,211.1,4,1576,0.234
2322541,b50cbfe0c5bbef,8686ba38b914e2,d019ea0c2294a6,0,0,160.9,1,0,0,33,0,1,1,29.86,1326,squad-fpp,31,29,1464,0,0.0,0,0.0,0,0,1540.0,3,0,0.5
2914801,9aa52996ee6385,366c20fefc4db2,9c0ffd2f6384b7,1,1,100.0,1,1,1,32,1353,1,1,8.624,1449,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,751.3,5,1484,0.5517
3600165,6af3cc9a064d8c,fc60a6cf7ba411,47046361060b64,0,1,153.9,1,0,0,68,1440,0,0,0.0,1385,squad-fpp,29,29,-1,1,0.0,0,0.0,0,0,315.5,1,1488,0.4286
2203995,be8afbbc63d785,5b198acb828296,50f22e22c6c0a5,2,3,143.7,1,0,7,13,1502,2,1,114.2,1390,squad-fpp,28,28,-1,0,0.0,0,82.92,0,0,2845.0,4,1575,0.9259
866471,0f9ad5c2a90c1a,83d760e28ae692,b83dc0d5cf545f,1,3,352.1,2,0,7,25,1453,1,1,261.5,1846,duo-fpp,50,49,-1,0,7085.0,0,6.763,0,0,3624.0,10,1542,0.9184
537895,0cba4e7bd659cc,0058f524bf0a4c,4dcda15db31b42,0,0,0.0,0,0,0,92,1457,0,0,0.0,1931,squad,26,26,-1,0,0.0,0,0.0,0,0,162.3,2,1542,0.0
3107996,9c7a1811921a6f,7522bb565d749f,47dafc6cadbf64,0,0,0.0,0,0,0,91,1014,0,0,0.0,1896,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,56.38,2,1505,0.0208
1270623,6dc47b0853c3c6,0636258b38cafb,187d82fdd77152,0,0,0.0,0,0,0,67,0,0,0,0.0,1250,duo-fpp,50,48,1494,0,0.0,0,0.0,0,0,314.7,1,0,0.4286
3499318,059d485af4283c,5b018bcc50b3a7,90db811b3bb35e,0,1,202.0,1,0,1,32,0,1,1,114.0,1348,squad-fpp,26,26,1503,0,0.0,0,0.0,0,0,521.2,6,0,0.36
2473808,fb1468a9ea624e,44df2826341c00,258a38f99ba029,1,0,389.7,3,0,1,22,0,2,1,21.43,1347,squad-fpp,28,26,1670,1,0.0,0,0.0,0,0,198.2,2,0,0.2222
4081205,327ea189c5e864,c7bf84dcaa6858,17bd16e87399c0,0,0,77.91,0,0,0,57,0,0,0,0.0,1894,squad-fpp,29,29,1464,0,0.0,0,0.0,0,0,1704.0,6,0,0.5714
2016172,4b5567c713770b,67572252157a6b,ac4691d3483e2e,0,0,126.1,0,0,0,19,0,2,1,11.68,1306,solo-fpp,95,94,1511,0,0.0,0,0.0,0,0,414.4,4,0,0.5745
50877,48852538b47600,b421f59af9e22e,d01dd7b916ca2d,0,2,237.5,2,0,5,32,1176,1,1,17.71,1970,duo-fpp,48,46,-1,1,632.8,0,0.0,0,0,753.2,5,1518,0.5319
381585,db99f111108334,e27a547e5efc72,061559a3dd1203,0,0,122.0,1,0,0,45,0,1,1,3.044,1327,squad-fpp,29,29,1454,0,0.0,0,0.0,0,0,34.82,1,0,0.0357
3961319,da65aa4a7d9f71,8411cc5237ced6,928850a26d109f,0,0,30.28,0,0,0,56,1244,0,0,0.0,1820,squad-fpp,29,27,-1,0,4902.0,0,0.0,0,1,1549.0,8,1403,0.5357
2416024,5eb950ffbeb892,fe8e4989443911,8a4902c216a712,1,0,20.4,0,0,0,78,0,0,0,0.0,1381,squad-fpp,26,24,1465,0,0.0,0,0.0,0,0,109.4,2,0,0.2
853192,f87b2b15283d6a,e60c5b48d66cb7,53d2339297911c,0,0,88.01,0,0,2,52,0,0,0,0.0,1308,squad-fpp,27,27,1488,0,0.0,0,0.0,0,0,1134.0,3,0,0.6154
651369,46442893144b52,308f081844fae1,bd1c94bd581bed,0,0,0.0,0,0,0,74,1000,0,0,0.0,1417,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,281.4,7,1500,0.2222
3854197,39214e4f0ab36a,453acb94cad815,01edfde303d176,0,0,137.7,0,0,0,31,0,1,1,18.99,1883,solo-fpp,97,93,1500,0,0.0,0,0.0,0,0,243.3,2,0,0.4479
3742009,8f40286ca95db0,7ed4deace017e9,44177d68f7b234,1,4,51.99,0,0,4,46,1250,0,0,0.0,1888,squad-fpp,30,29,0,0,0.0,0,71.1,0,0,2986.0,7,1503,0.931
709052,ff39158c3c8860,a26ac13cf04978,93b11ef2ae64fd,0,4,119.8,1,0,13,40,0,0,0,0.0,1854,duo,50,47,1500,0,5917.0,0,0.0,0,0,1451.0,6,0,0.8571
831891,0b0d60c9aaaa11,c9088fb9b7218e,1f26c7f50dc70b,0,1,182.0,0,1,2,14,0,2,1,94.77,1333,solo-fpp,97,95,1540,0,0.0,0,0.0,0,0,1591.0,3,0,0.7292
2524225,a169c4cf6ac093,8314916572e754,2bfa756274e868,0,0,231.0,2,0,0,36,0,1,1,6.227,1790,duo-fpp,47,44,1520,0,0.0,0,0.0,0,0,155.4,1,0,0.1087
1938817,ee6eab881fe0e9,4aefe5ea8886a1,b5c28c306bd8e6,0,0,0.0,0,0,0,83,1000,0,0,0.0,1846,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,113.4,0,1500,0.1667
4092604,9c77c52088cd5e,64d6267dad3e0f,8403c90f747ef5,0,1,0.0,0,0,8,68,1299,0,0,0.0,1806,squad,28,28,-1,2,0.0,0,0.0,0,0,691.6,3,1521,0.2963
3531088,6b6cfdbf2ae48b,b38ca6ba3ed0dc,eec949b3f7ec4a,0,0,243.3,1,1,0,9,0,3,2,40.6,1869,duo-fpp,47,41,1502,0,3207.0,0,0.0,0,0,920.4,5,0,0.587
1277410,6f46f56790e917,c42f50b68d9246,aea808d51b93fe,0,4,0.0,0,0,0,45,0,0,0,0.0,1651,squad-fpp,27,24,1442,0,4113.0,0,0.0,0,0,1707.0,2,0,0.8846
164055,01e5f38c744dde,ed20b166dbee1c,7311fa2fa6dd46,0,0,0.0,0,0,0,59,0,0,0,0.0,1957,solo,95,92,1500,0,10270.0,0,0.0,1,0,129.5,0,0,0.5
2487814,b1ffaaa5fd975b,ed43ed585dd2e7,d312ec193b0b4d,0,0,40.85,0,0,0,71,1315,0,0,0.0,1313,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,131.2,2,1508,0.2692
533086,7359bd9a4dec18,b96551f5d108ac,944cfcf25e65cf,0,0,0.0,0,0,0,73,0,0,0,0.0,1779,solo-fpp,97,92,1500,0,0.0,0,0.0,0,0,111.3,8,0,0.2812
3198577,c1de49675918da,f1ab0e2ca3fed1,67d496f3aa97f6,1,2,66.27,0,0,0,61,1000,0,0,0.0,1417,duo,49,45,-1,0,0.0,0,0.0,0,0,664.9,4,1500,0.4167
641265,12ea94574f7cf4,74f8b9465151c3,877efd567ac776,0,0,0.0,0,0,0,87,1434,0,0,0.0,1369,squad,29,29,-1,0,0.0,0,0.0,0,0,204.9,2,1554,0.0714
4298225,7c15715860350f,1fc954fbb544ff,45bf561ceab568,0,1,0.0,0,0,1,54,1284,0,0,0.0,1361,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,1573.0,8,1499,0.6667
716372,30bef2a1c5840e,0fa79f508ee7e9,a944a6a40dc23d,0,0,300.0,3,0,0,22,0,2,1,9.717,1192,squad-fpp,26,26,1374,0,0.0,0,0.0,0,0,39.9,2,0,0.2
1905643,ffcb701e4ef96d,cd854e03f83958,08596e4c4c4e99,0,0,161.7,1,1,0,34,0,1,1,7.165,1400,duo-fpp,47,46,1596,0,0.0,0,0.0,0,0,21.75,3,0,0.0652
1314138,f77a3e1bb461f9,ab1efbd5af90a9,e144e40adb970b,0,0,0.0,0,0,0,73,1037,0,0,0.0,1359,squad-fpp,25,24,-1,0,0.0,0,0.0,0,0,155.6,3,1468,0.2083
3399503,8db97121ddee73,a161ad699c725b,13048ce01a1d08,0,0,0.0,0,0,0,84,1324,0,0,0.0,1400,solo-fpp,96,95,-1,0,0.0,0,0.0,0,0,54.58,1,1547,0.1263
2516060,0aadea5ccca6f3,4781d947bd27bc,58c98544d84462,0,0,126.5,0,0,0,40,0,1,1,8.011,1816,solo-fpp,96,94,1504,0,0.0,0,0.0,0,0,113.7,1,0,0.2842
2166617,8081d5d1a71275,638e4d041baf31,6de7f7286da989,0,0,32.4,0,0,0,95,0,0,0,0.0,1378,squad,26,25,1438,0,0.0,0,0.0,0,0,4.519,0,0,0.0
3428371,25eac71e04a481,368eff03bf54a6,1968b0ffe0ad52,1,1,54.4,0,0,3,74,0,0,0,0.0,1378,squad,29,29,1429,0,0.0,0,0.0,0,0,260.2,3,0,0.2857
3496887,7e187a2bc9f92d,d37fabd8392842,6f94da29232912,1,0,100.0,1,0,0,56,1036,0,0,0.0,1404,squad,27,27,-1,1,0.0,0,1.401,0,0,820.0,6,1508,0.5769
391078,89a362c42ee672,1c6d30b3651226,67e2464e16b5b9,0,0,0.0,0,0,0,69,0,0,0,0.0,1893,solo-fpp,97,94,1500,0,0.0,0,0.0,0,0,557.6,3,0,0.3542
3332421,6dee6a75f99c93,1cb806702f02e7,b7678c56df2f25,0,0,0.0,0,0,0,72,0,0,0,0.0,1375,duo-fpp,47,46,1501,0,0.0,0,0.0,0,0,148.8,3,0,0.2174
2241851,764eb92510a041,99256a180989c8,ed762e80a7fb84,0,0,0.0,0,0,0,87,0,0,0,0.0,1800,duo-fpp,50,48,1684,0,0.0,0,0.0,0,0,46.37,3,0,0.0816
1213233,095d289544625d,34d7ea34dc320a,c1e4072f32912e,0,3,221.6,0,1,1,14,0,2,1,10.62,1307,solo-fpp,89,88,1522,0,0.0,0,0.0,0,0,2570.0,1,0,0.9773
560765,369519ff21897a,c880e836a7b2ae,a3e972025b298c,0,3,28.76,1,0,14,25,1045,1,1,56.82,1890,squad,25,24,-1,1,0.0,0,0.0,0,0,1839.0,5,1476,0.7083
3733660,73118ed20f5497,00d28d303ebd3c,d2b85d8d3b8d9a,0,0,98.49,0,0,0,57,0,0,0,0.0,1841,duo-fpp,47,43,1490,0,0.0,0,0.0,0,0,2061.0,7,0,0.587
3504112,a7b7c77b0be66e,7549a19fc31363,343c9fc1ed8d03,0,0,0.0,0,0,0,79,1000,0,0,0.0,1445,duo,48,47,-1,0,0.0,0,0.0,0,0,87.37,1,1500,0.1915
1606081,790048c2fe6a45,64f34a5db3d125,3835d1df0ab27f,0,1,155.6,1,0,5,29,0,1,1,2.196,1922,duo-fpp,48,46,1533,0,0.0,0,0.0,0,0,609.0,4,0,0.5532
880667,f4335aaae8db6f,0acd3be1d5a9d4,14812bf3df786e,0,0,0.0,0,0,0,75,0,0,0,0.0,1424,squad-fpp,28,26,1397,0,0.0,0,0.0,0,0,96.62,3,0,0.1111
2446928,362f18e5494212,6e662731f6d8d5,f3fa873a68391b,0,0,0.0,0,0,0,78,1035,0,0,0.0,1375,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,5.489,1,1510,0.25
3344836,e253fe9a4dbaac,c8b1cb3bbddd0e,a2938ac4538c63,1,3,432.5,1,1,4,25,0,1,1,41.47,1861,duo-fpp,47,44,1499,0,322.5,0,0.0,0,0,2158.0,9,0,0.7609
4308253,eb63ec148c27d6,b8ff8e305f56e0,38aa47d9491de4,0,1,151.4,0,0,3,30,0,1,1,17.04,1890,solo-fpp,97,95,1576,0,2415.0,0,0.0,0,0,2017.0,2,0,0.7188
4440033,34c808ca03c4a4,eba73fea7f7832,0860a6f58083a6,0,0,0.0,0,0,0,79,0,0,0,0.0,1331,duo-fpp,50,47,1508,0,0.0,0,0.0,0,0,52.65,2,0,0.2653
988949,e0bb00cd047e75,ac2cbc35cbd573,2aede5dad113f3,2,2,148.8,0,0,1,21,1313,1,1,209.7,1434,squad-fpp,28,24,-1,0,0.0,0,0.0,0,0,3518.0,2,1517,0.8889
1130604,f022e8c8d6a78e,800c7c94318eda,f4b2691fe111d2,0,0,81.7,0,0,0,77,0,0,0,0.0,1357,solo-fpp,95,93,1875,0,0.0,0,0.0,0,0,55.79,1,0,0.2021
4151153,19cea2c8a5e981,72e1fb5b368edf,42800bd74e1dbb,0,4,0.0,0,0,6,46,0,0,0,0.0,1974,squad-fpp,26,25,1473,1,8883.0,0,0.0,0,0,2594.0,5,0,0.6
1959634,4a8658c7dee224,6b9537d692944c,db2479d7cdc439,2,4,469.0,3,1,9,10,1245,3,1,264.6,1763,squad-fpp,29,28,-1,1,3783.0,0,0.0,0,0,1473.0,6,1494,0.6429
3560995,ff0f700391a3b0,a7f507e978cece,093ed3e64e032b,0,0,0.0,0,0,0,95,0,0,0,0.0,1424,solo,97,94,1487,0,0.0,0,0.0,0,0,0.0,0,0,0.0
2451996,4b25684c90f19d,6f571238353e0e,48e1ee9e603ebe,0,3,92.17,0,0,4,44,0,0,0,0.0,1953,duo-fpp,49,47,1569,0,9056.0,0,0.0,0,0,1969.0,8,0,0.7708
184336,788f08bcaf9d02,cc60dfed032574,8e9aa7a23a0252,0,3,346.2,3,2,2,4,0,4,3,101.9,1885,squad-fpp,27,24,1459,0,0.0,0,0.0,0,0,3987.0,5,0,0.8462
326812,9f7343a95fffbf,fba395f802f223,16e5165ca4d18e,0,1,0.0,0,0,0,73,1069,0,0,0.0,1325,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,234.4,2,1507,0.1852
1486247,3dca81152616d7,c0b95996def15a,6f6529c6a4025e,0,0,0.0,0,0,0,67,0,0,0,0.0,1758,squad-fpp,27,25,1463,0,0.0,0,0.0,0,0,561.3,2,0,0.0769
953491,72083f2871c767,8645a0c43f85be,9ef098f13ebc69,0,0,0.0,0,0,0,65,0,0,0,0.0,1341,squad-fpp,29,29,1519,0,0.0,0,0.0,0,0,576.1,3,0,0.4286
1159745,33f844c8106de2,7a68743bec5cea,6df3db25fd1b46,1,0,47.49,0,0,1,44,1000,0,0,0.0,1332,duo-fpp,50,47,-1,0,0.0,0,0.0,0,0,1700.0,2,1500,0.7755
2170501,ed49c6085d91e8,9d60134803c85e,7bc78bd97d229f,0,0,200.0,0,0,0,16,1201,2,1,30.08,1450,solo-fpp,97,95,-1,0,0.0,0,0.0,0,0,2212.0,3,1482,0.6979
2595794,158a7c466292a1,1545768813be60,c840f52df35222,0,0,200.0,2,0,0,37,0,1,1,0.8562,1375,squad-fpp,28,27,1388,1,0.0,0,0.0,0,0,121.6,1,0,0.1852
1069033,aff17c2a8f763c,8a8673821a3096,883fa06d78944e,2,3,104.0,2,0,9,23,1344,2,1,55.75,1379,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,775.1,3,1511,0.7308
1235178,ac61c249ace37b,a4ffb0e9309217,b01530d16651d2,0,5,317.9,0,1,14,13,0,2,1,23.24,1872,solo-fpp,96,92,1573,0,3212.0,0,0.0,0,0,838.9,4,0,0.7579
2124178,3e3d077bc492b0,ac6dc70c0779e7,5ef5238d7abce9,0,0,0.0,0,0,0,89,0,0,0,0.0,1901,squad,27,27,1500,0,0.0,0,0.0,0,0,89.59,1,0,0.0385
661968,ba41ba1f7790f6,d609f2c0c7fb0f,611539d09c5352,0,0,0.0,0,0,1,57,0,0,0,0.0,1400,squad-fpp,28,26,1461,0,0.0,0,119.5,0,0,1383.0,3,0,0.5185
1114527,7d8047f5d833fd,ac08d32c705f5a,cf05dab6b548da,0,3,197.2,1,0,1,57,1292,0,0,0.0,1405,squad,27,27,-1,0,0.0,0,0.0,0,0,2422.0,7,1549,0.5769
1922839,20f809c911efd0,c3a12d7fa77be8,fae53ee75758aa,0,0,0.0,0,0,0,82,1604,0,0,0.0,1284,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,36.7,1,1482,0.1379
2546115,e5dd1dd8d6a8a0,b5a8c1b15df854,8a981108df54e7,0,1,224.6,2,0,1,27,0,1,1,43.56,1981,squad-fpp,28,27,1483,0,1273.0,0,0.0,0,0,5064.0,6,0,0.8148
2716638,92bdafe725397d,31925cd035b97e,3350af80b7f9e0,0,0,200.0,1,0,0,17,0,2,1,26.13,848,crashtpp,34,33,1500,0,0.0,0,0.0,0,0,589.0,2,0,0.2121
2121357,2e1008490c33f7,ed564b6864f060,210917a2bb0e75,1,1,116.7,0,1,0,29,1282,1,1,74.93,1799,squad-fpp,24,22,-1,2,0.0,0,0.0,0,0,2306.0,3,1441,0.6087
1679441,399257457ce17d,88cd025b21ec66,56133b4cb4202a,0,0,0.0,0,0,0,49,0,0,0,0.0,2168,solo,97,92,1496,0,0.0,0,0.0,0,0,2626.0,4,0,0.7188
1115317,c4fb663b1baa43,d24b9c0b46f4c8,7c0ae25968ab1e,1,3,615.2,2,0,3,2,0,6,3,98.95,1360,squad,26,26,1500,1,0.0,0,0.0,0,0,3466.0,5,0,1.0
2777503,0364dbe675d20a,3b9b5cef81e695,780481e365e040,0,1,160.6,1,0,1,58,1149,0,0,0.0,1810,duo-fpp,45,43,-1,0,0.0,0,0.0,0,0,539.3,7,1453,0.3636
4215544,c6cf7deaf61b40,c56716c7e34149,b447987ecf610f,2,3,162.3,1,0,1,16,0,1,1,18.59,1879,squad-fpp,28,28,1496,0,5165.0,0,0.0,0,0,3376.0,5,0,0.963
4323558,63e5b19e8eeb1b,50c9516f67605a,eb252a2a321a3c,0,0,100.0,0,1,0,40,1056,1,1,11.71,1807,solo-fpp,93,90,-1,0,0.0,0,0.0,0,0,408.7,2,1498,0.3261
